CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
871562134,02/29/2016,15:00:00,03/04/2016,15:20:00,03/12/2016,109,GRAND LARCENY,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,RESIDENCE-HOUSE,,,990736,160541,40.607330132,-73.976642456,"(40.607330132, -73.976642456)"
312762922,02/29/2016,15:00:00,,,03/11/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,71,,STREET,,,994619,183971,40.671636781,-73.962622038,"(40.671636781, -73.962622038)"
108925858,02/29/2016,14:00:00,03/11/2016,11:30:00,03/11/2016,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,COMMERCIAL BUILDING,,,986345,208013,40.737632247,-73.992441662,"(40.737632247, -73.992441662)"
643811181,02/29/2016,08:00:00,,,03/11/2016,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,FRONT OF,RESIDENCE-HOUSE,,,1050990,190069,40.688128862,-73.759349339,"(40.688128862, -73.759349339)"
805151465,02/29/2016,23:50:00,03/01/2016,22:00:00,03/10/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,HOTEL/MOTEL,,,983063,201994,40.721111727,-74.004283662,"(40.721111727, -74.004283662)"
332810554,02/29/2016,22:00:00,02/29/2016,22:30:00,03/10/2016,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,,RESIDENCE - APT. HOUSE,,,995655,209694,40.74223907,-73.958843776,"(40.74223907, -73.958843776)"
826372490,02/29/2016,21:17:00,,,03/10/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,,,1010464,256934,40.871868252,-73.905217532,"(40.871868252, -73.905217532)"
292070369,02/29/2016,14:45:00,02/29/2016,15:00:00,03/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,,STREET,,,949817,157429,40.598723802,-74.123994109,"(40.598723802, -74.123994109)"
222874235,02/29/2016,12:00:00,03/08/2016,15:00:00,03/10/2016,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,107,FRONT OF,STREET,,,1042727,208317,40.738273584,-73.788985564,"(40.738273584, -73.788985564)"
339598105,02/29/2016,12:00:00,,,03/10/2016,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,,,989099,212984,40.75127532,-73.982500299,"(40.75127532, -73.982500299)"
797456487,02/29/2016,11:00:00,03/07/2016,17:30:00,03/10/2016,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,63,FRONT OF,COMMERCIAL BUILDING,,,1003995,169837,40.63282609,-73.928863703,"(40.63282609, -73.928863703)"
178873001,02/29/2016,10:30:00,02/29/2016,11:30:00,03/10/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,90,,STREET,,,1000351,194575,40.700733765,-73.941933307,"(40.700733765, -73.941933307)"
427327305,02/29/2016,09:00:00,02/29/2016,18:00:00,03/10/2016,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,7,INSIDE,RESIDENCE - PUBLIC HOUSING,,RUTGERS,987063,198657,40.711952093,-73.989854676,"(40.711952093, -73.989854676)"
616440497,02/29/2016,07:30:00,,,03/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE - APT. HOUSE,,,1022268,236583,40.815967832,-73.862652358,"(40.815967832, -73.862652358)"
434394612,02/29/2016,07:29:00,03/10/2016,00:26:00,03/10/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,CHAIN STORE,,,1029529,239356,40.823544692,-73.836401609,"(40.823544692, -73.836401609)"
905663505,02/29/2016,08:30:00,02/29/2016,15:00:00,03/09/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,PUBLIC SCHOOL,,,1009970,234606,40.810585884,-73.907089351,"(40.810585884, -73.907089351)"
468689278,02/29/2016,08:30:00,02/29/2016,15:00:00,03/09/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,PUBLIC SCHOOL,,,1009970,234606,40.810585884,-73.907089351,"(40.810585884, -73.907089351)"
896138767,02/29/2016,23:50:00,03/01/2016,00:10:00,03/08/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,76,INSIDE,RESIDENCE-HOUSE,,,980404,185755,40.676538696,-74.013866982,"(40.676538696, -74.013866982)"
299602453,02/29/2016,18:45:00,02/29/2016,23:45:00,03/08/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,INSIDE,CHAIN STORE,,,1028568,251165,40.855961786,-73.839795807,"(40.855961786, -73.839795807)"
886165221,02/29/2016,14:30:00,,,03/08/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,PUBLIC SCHOOL,,,988493,206216,40.732699154,-73.98469176,"(40.732699154, -73.98469176)"
515517335,02/29/2016,10:30:00,,,03/08/2016,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,FRONT OF,COMMERCIAL BUILDING,,,1041879,197084,40.707447364,-73.792141768,"(40.707447364, -73.792141768)"
509122365,02/29/2016,10:00:00,02/29/2016,12:00:00,03/08/2016,109,GRAND LARCENY,401,"LARCENY,GRAND BY ACQUIRING LOS",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1054256,159418,40.603973594,-73.747890893,"(40.603973594, -73.747890893)"
534313516,02/29/2016,00:00:00,03/06/2016,14:00:00,03/08/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,RESIDENCE-HOUSE,,,991395,184246,40.672394784,-73.974244004,"(40.672394784, -73.974244004)"
505790958,02/29/2016,22:00:00,03/01/2016,22:00:00,03/07/2016,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,,,1013000,249175,40.85056425,-73.896081216,"(40.85056425, -73.896081216)"
524084961,02/29/2016,19:20:00,02/29/2016,19:30:00,03/07/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,FRONT OF,STORAGE FACILITY,,,982402,203689,40.72576398,-74.006668748,"(40.72576398, -74.006668748)"
735537499,02/29/2016,16:00:00,03/01/2016,04:00:00,03/07/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,999390,172259,40.639483032,-73.945449264,"(40.639483032, -73.945449264)"
631336703,02/29/2016,15:37:00,03/07/2016,11:37:00,03/07/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE - APT. HOUSE,,,959975,171772,40.638125991,-74.087466921,"(40.638125991, -74.087466921)"
747174878,02/29/2016,15:00:00,03/03/2016,17:05:00,03/07/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,RESIDENCE - APT. HOUSE,,,999860,226735,40.789005785,-73.94362946,"(40.789005785, -73.94362946)"
923071855,02/29/2016,14:00:00,02/29/2016,14:08:00,03/07/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,STREET,,,1006332,175813,40.649223409,-73.920424351,"(40.649223409, -73.920424351)"
529503661,02/29/2016,11:31:00,,,03/07/2016,341,PETIT LARCENY,313,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,INSIDE,RESIDENCE-HOUSE,,,1027359,222619,40.777617123,-73.844349581,"(40.777617123, -73.844349581)"
850344835,02/29/2016,11:00:00,02/29/2016,15:30:00,03/07/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,INSIDE,COMMERCIAL BUILDING,,,1028857,246461,40.84304926,-73.838782395,"(40.84304926, -73.838782395)"
411162952,02/29/2016,11:00:00,,,03/07/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,44,INSIDE,STREET,,,1005286,238782,40.822060225,-73.923996949,"(40.822060225, -73.923996949)"
180001369,02/29/2016,11:00:00,03/07/2016,17:00:00,03/07/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,PUBLIC SCHOOL,,,1005286,238782,40.822060225,-73.923996949,"(40.822060225, -73.923996949)"
731548617,02/29/2016,09:00:00,,,03/07/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,40,INSIDE,PUBLIC SCHOOL,,,1008885,237418,40.818307128,-73.910998531,"(40.818307128, -73.910998531)"
287438650,02/29/2016,08:30:00,03/04/2016,14:20:00,03/07/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,45,INSIDE,PUBLIC SCHOOL,,,1034505,240449,40.826517752,-73.818414435,"(40.826517752, -73.818414435)"
914436671,02/29/2016,00:00:00,03/07/2016,09:30:00,03/07/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,FRONT OF,STREET,,,1025158,249458,40.851293043,-73.852133047,"(40.851293043, -73.852133047)"
980611193,02/29/2016,23:00:00,03/01/2016,02:00:00,03/06/2016,110,GRAND LARCENY OF MOTOR VEHICLE,451,"LARCENY,GRAND OF MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,FRONT OF,STREET,,,1012178,250690,40.854725111,-73.899046118,"(40.854725111, -73.899046118)"
574287268,02/29/2016,20:08:00,02/29/2016,20:18:00,03/06/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE - APT. HOUSE,,,1007546,182509,40.667599342,-73.91602632,"(40.667599342, -73.91602632)"
654241325,02/29/2016,16:15:00,02/29/2016,16:20:00,03/06/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESIDENCE-HOUSE,,,985288,169886,40.632982528,-73.996261704,"(40.632982528, -73.996261704)"
869724288,02/29/2016,13:00:00,03/04/2016,23:30:00,03/06/2016,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,RESIDENCE - APT. HOUSE,,,999812,225719,40.786217222,-73.943805154,"(40.786217222, -73.943805154)"
483708798,02/29/2016,12:00:00,03/05/2016,12:00:00,03/06/2016,125,NYS LAWS-UNCLASSIFIED FELONY,844,CAUSE SPI/KILL ANIMAL,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE-HOUSE,,,1003335,217476,40.763585447,-73.931106583,"(40.763585447, -73.931106583)"
396600421,02/29/2016,08:00:00,02/29/2016,08:05:00,03/06/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,,STREET,,,995224,167086,40.625290382,-73.960468529,"(40.625290382, -73.960468529)"
702448204,02/29/2016,20:00:00,,,03/05/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,996959,237594,40.818815405,-73.95408521,"(40.818815405, -73.95408521)"
114192386,02/29/2016,16:00:00,03/04/2016,21:00:00,03/05/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,76,INSIDE,RESIDENCE - APT. HOUSE,,,982326,186653,40.679004131,-74.006938075,"(40.679004131, -74.006938075)"
198879633,02/29/2016,14:50:00,02/29/2016,15:00:00,03/05/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,,STREET,,,1014295,253237,40.861708909,-73.891382086,"(40.861708909, -73.891382086)"
573982658,02/29/2016,12:30:00,03/05/2016,11:00:00,03/05/2016,107,BURGLARY,214,"BURGLARY,COMMERCIAL,UNKNOWN TI",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,INSIDE,COMMERCIAL BUILDING,,,1013973,247559,40.846125588,-73.892571361,"(40.846125588, -73.892571361)"
976582699,02/29/2016,10:20:00,03/04/2016,21:30:00,03/05/2016,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,HOTEL/MOTEL,,,991844,214776,40.756191974,-73.972590944,"(40.756191974, -73.972590944)"
854308352,02/29/2016,10:00:00,03/04/2016,17:00:00,03/05/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,SMALL MERCHANT,,,1006839,245065,40.83930142,-73.918364701,"(40.83930142, -73.918364701)"
394690565,02/29/2016,10:00:00,02/29/2016,14:30:00,03/05/2016,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,FRONT OF,STREET,,,1009347,237072,40.817356155,-73.909330682,"(40.817356155, -73.909330682)"
772811302,02/29/2016,08:10:00,02/29/2016,10:00:00,03/05/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,RESIDENCE - APT. HOUSE,,,983978,212404,40.749684691,-74.000983136,"(40.749684691, -74.000983136)"
603079081,02/29/2016,07:45:00,02/29/2016,07:50:00,03/05/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BROOKLYN,71,,TRANSIT - NYC SUBWAY,,,998054,178678,40.65710398,-73.950249979,"(40.65710398, -73.950249979)"
101801031,02/29/2016,07:00:00,03/01/2016,12:00:00,03/05/2016,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1010166,251892,40.858030375,-73.906314529,"(40.858030375, -73.906314529)"
932030071,02/29/2016,22:40:00,,,03/04/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESIDENCE-HOUSE,,,985529,217231,40.76293349,-73.995384438,"(40.76293349, -73.995384438)"
322826759,02/29/2016,21:50:00,,,03/04/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,5,INSIDE,RESIDENCE - PUBLIC HOUSING,,SMITH,985120,198571,40.711716447,-73.996863282,"(40.711716447, -73.996863282)"
284603629,02/29/2016,20:00:00,03/04/2016,18:00:00,03/04/2016,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,RESIDENCE - APT. HOUSE,,,994967,158292,40.601152978,-73.961408306,"(40.601152978, -73.961408306)"
664158757,02/29/2016,19:00:00,03/04/2016,08:00:00,03/04/2016,107,BURGLARY,224,"BURGLARY,RESIDENCE,UNKNOWN TIM",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,40,INSIDE,RESIDENCE - PUBLIC HOUSING,,ADAMS,1010135,237045,40.817279774,-73.906483892,"(40.817279774, -73.906483892)"
276946955,02/29/2016,16:20:00,02/29/2016,18:00:00,03/04/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,50,,STREET,,,1009143,259107,40.87783629,-73.909985893,"(40.87783629, -73.909985893)"
464228265,02/29/2016,15:55:00,02/29/2016,16:00:00,03/04/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,100,INSIDE,RESIDENCE - APT. HOUSE,,,1036742,154277,40.589983663,-73.811003262,"(40.589983663, -73.811003262)"
856641561,02/29/2016,15:00:00,,,03/04/2016,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1004619,254992,40.866553478,-73.926357628,"(40.866553478, -73.926357628)"
823054349,02/29/2016,14:50:00,02/29/2016,15:00:00,03/04/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,109,,STREET,,,1031860,217654,40.763966419,-73.828133221,"(40.763966419, -73.828133221)"
289167062,02/29/2016,14:30:00,,,03/04/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,PUBLIC SCHOOL,,,988493,206216,40.732699154,-73.98469176,"(40.732699154, -73.98469176)"
271010333,02/29/2016,13:50:00,02/29/2016,14:00:00,03/04/2016,105,ROBBERY,398,"ROBBERY,PUBLIC PLACE INSIDE",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BROOKLYN,60,,TRANSIT - NYC SUBWAY,,,989472,148971,40.57557363,-73.981203625,"(40.57557363, -73.981203625)"
278877524,02/29/2016,11:30:00,02/29/2016,12:00:00,03/04/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,105,INSIDE,PUBLIC SCHOOL,,,1054844,193640,40.697900491,-73.745415182,"(40.697900491, -73.745415182)"
316996328,02/29/2016,11:00:00,03/02/2016,14:00:00,03/04/2016,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,94,INSIDE,RESIDENCE - APT. HOUSE,,,1001542,202223,40.721723459,-73.937618335,"(40.721723459, -73.937618335)"
732178137,02/29/2016,10:00:00,03/04/2016,09:48:00,03/04/2016,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,FRONT OF,OTHER,,,993045,215899,40.75927321,-73.968254471,"(40.75927321, -73.968254471)"
855215429,02/29/2016,10:00:00,03/03/2016,19:00:00,03/04/2016,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,FRONT OF,STREET,,,1000300,215640,40.758552129,-73.942066997,"(40.758552129, -73.942066997)"
282898957,02/29/2016,08:00:00,,,03/04/2016,104,RAPE,153,RAPE 3,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,106,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
350498027,02/29/2016,08:00:00,03/04/2016,20:00:00,03/04/2016,107,BURGLARY,224,"BURGLARY,RESIDENCE,UNKNOWN TIM",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,INSIDE,RESIDENCE-HOUSE,,,1021378,211453,40.746996501,-73.866006562,"(40.746996501, -73.866006562)"
329929673,02/29/2016,22:05:00,02/29/2016,22:06:00,03/03/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,995087,217347,40.763245332,-73.960881208,"(40.763245332, -73.960881208)"
723271428,02/29/2016,21:30:00,02/29/2016,22:00:00,03/03/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1018403,210456,40.744271978,-73.87674838,"(40.744271978, -73.87674838)"
351853692,02/29/2016,20:15:00,03/01/2016,07:25:00,03/03/2016,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,FRONT OF,STREET,,,1008090,186192,40.6777069,-73.914052339,"(40.6777069, -73.914052339)"
424649280,02/29/2016,19:10:00,02/29/2016,19:25:00,03/03/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,COMMERCIAL BUILDING,,,997024,239382,40.823722867,-73.953846969,"(40.823722867, -73.953846969)"
931751252,02/29/2016,18:35:00,02/29/2016,18:45:00,03/03/2016,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,111,FRONT OF,RESIDENCE-HOUSE,,,1042283,209916,40.742665354,-73.79057395,"(40.742665354, -73.79057395)"
208802694,02/29/2016,18:33:00,02/29/2016,21:35:00,03/03/2016,109,GRAND LARCENY,443,"LARCENY,GRAND OF BICYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,,STREET,,,989869,202646,40.722899606,-73.979729826,"(40.722899606, -73.979729826)"
135922286,02/29/2016,18:00:00,03/02/2016,17:30:00,03/03/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,BANK,,,1033875,240003,40.825297173,-73.820694113,"(40.825297173, -73.820694113)"
176131210,02/29/2016,16:00:00,02/29/2016,16:30:00,03/03/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,50,OPPOSITE OF,PUBLIC SCHOOL,,,1008711,259030,40.877626157,-73.911548329,"(40.877626157, -73.911548329)"
696438596,02/29/2016,16:00:00,,,03/03/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESTAURANT/DINER,,,1041342,189494,40.686618114,-73.794142978,"(40.686618114, -73.794142978)"
377187882,02/29/2016,16:00:00,03/03/2016,07:00:00,03/03/2016,351,CRIMINAL MISCHIEF & RELATED OF,256,"MISCHIEF, CRIMINAL 4, BY FIRE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,,PARK/PLAYGROUND,MOUNT PROSPECT PARK,,994619,183971,40.671636781,-73.962622038,"(40.671636781, -73.962622038)"
631779495,02/29/2016,15:00:00,02/29/2016,15:11:00,03/03/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,84,,OTHER,,,987772,191476,40.692241674,-73.987300996,"(40.692241674, -73.987300996)"
927084803,02/29/2016,14:30:00,03/03/2016,17:00:00,03/03/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE - APT. HOUSE,,,998503,185248,40.675136459,-73.948617834,"(40.675136459, -73.948617834)"
245390257,02/29/2016,13:30:00,03/02/2016,19:00:00,03/03/2016,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,,STREET,,,1010228,211854,40.748136928,-73.906245306,"(40.748136928, -73.906245306)"
